stem,x_param,theta1_deg,omega1_deg_s
3.2V_1.28Hz,1.2800,10.6257,422.4116
3.2V_1.28Hz,1.2800,23.6241,501.7733
3.2V_1.28Hz,1.2800,27.7681,579.0300
3.2V_1.28Hz,1.2800,24.1389,554.9084
3.2V_1.28Hz,1.2800,20.4020,518.9844
3.2V_1.28Hz,1.2800,23.3423,553.5687
3.2V_1.28Hz,1.2800,21.9791,532.1595
3.2V_1.28Hz,1.2800,1.2744,387.1343
3.2V_1.28Hz,1.2800,16.2574,441.4094
3.2V_1.28Hz,1.2800,23.4214,545.1912
3.2V_1.28Hz,1.2800,25.6884,586.4162
3.2V_1.28Hz,1.2800,20.8743,553.1907
3.2V_1.28Hz,1.2800,24.0656,574.9255
3.2V_1.28Hz,1.2800,17.4258,501.4516
3.2V_1.28Hz,1.2800,27.0821,587.7484
3.2V_1.28Hz,1.2800,14.7653,441.3912
3.2V_1.28Hz,1.2800,-8.7439,276.8872
3.2V_1.28Hz,1.2800,19.3435,482.1713
3.2V_1.28Hz,1.2800,-0.5970,334.0609
3.2V_1.28Hz,1.2800,8.1843,492.4757
3.2V_1.28Hz,1.2800,9.4777,386.5049
3.2V_1.28Hz,1.2800,26.0585,396.1611
3.2V_1.28Hz,1.2800,18.0848,448.7589
3.2V_1.28Hz,1.2800,13.8847,425.7584
3.2V_1.28Hz,1.2800,10.6478,371.2155
3.2V_1.28Hz,1.2800,8.5288,405.1378
3.2V_1.28Hz,1.2800,19.5274,461.0664
3.2V_1.28Hz,1.2800,22.5783,501.0113
3.2V_1.28Hz,1.2800,23.9413,390.7297
3.2V_1.28Hz,1.2800,22.1282,375.0540
3.2V_1.28Hz,1.2800,24.5909,384.0871
3.2V_1.28Hz,1.2800,22.9347,396.0425
3.2V_1.28Hz,1.2800,25.0418,414.3723
3.2V_1.28Hz,1.2800,26.2176,418.7367
3.2V_1.28Hz,1.2800,25.4829,437.9943
3.2V_1.28Hz,1.2800,27.0169,473.2341
3.2V_1.28Hz,1.2800,30.8374,476.0873
3.2V_1.28Hz,1.2800,11.7836,425.0922
3.2V_1.28Hz,1.2800,14.6285,477.2117
3.2V_1.28Hz,1.2800,9.7804,409.4031
3.2V_1.28Hz,1.2800,21.4619,528.2254
3.2V_1.28Hz,1.2800,27.0162,592.6386
3.2V_1.28Hz,1.2800,19.4621,520.6016
3.2V_1.28Hz,1.2800,32.1335,491.8797
3.2V_1.28Hz,1.2800,17.1139,499.5884
3.2V_1.28Hz,1.2800,22.2824,413.5864
3.2V_1.28Hz,1.2800,17.1481,390.0953
3.2V_1.28Hz,1.2800,19.3239,356.7250
3.2V_1.28Hz,1.2800,17.5572,346.2070
3.2V_1.28Hz,1.2800,12.7634,388.0174
3.2V_1.28Hz,1.2800,6.7300,400.6672
3.2V_1.28Hz,1.2800,17.8144,468.8829
3.2V_1.28Hz,1.2800,11.6384,439.0990
3.2V_1.28Hz,1.2800,23.7929,537.3847
3.2V_1.28Hz,1.2800,25.6437,591.8724
3.2V_1.28Hz,1.2800,15.6811,450.7185
3.2V_1.28Hz,1.2800,17.4911,504.1858
3.2V_1.28Hz,1.2800,12.6654,451.5880
3.2V_1.28Hz,1.2800,24.4613,511.9190
3.2V_1.28Hz,1.2800,22.1242,505.9684
3.2V_1.28Hz,1.2800,20.5013,502.2790
3.2V_1.28Hz,1.2800,14.3964,443.0216
3.2V_1.28Hz,1.2800,26.6304,527.5785
3.2V_1.28Hz,1.2800,23.0461,516.2125
3.2V_1.28Hz,1.2800,19.3426,511.0076
3.2V_1.28Hz,1.2800,30.3702,586.5083
3.2V_1.28Hz,1.2800,14.0197,449.8700
3.2V_1.28Hz,1.2800,23.4524,528.9614
3.2V_1.28Hz,1.2800,17.6088,475.6399
3.2V_1.28Hz,1.2800,19.3006,493.2427
3.2V_1.28Hz,1.2800,18.6415,507.4073
3.2V_1.28Hz,1.2800,22.6326,533.6885
3.2V_1.28Hz,1.2800,24.4029,572.6807
3.2V_1.28Hz,1.2800,16.9247,484.6806
3.2V_1.28Hz,1.2800,20.0447,489.3054
3.2V_1.28Hz,1.2800,25.1647,551.1426
3.2V_1.28Hz,1.2800,17.7478,505.8256
3.2V_1.28Hz,1.2800,22.8349,547.9030
3.2V_1.28Hz,1.2800,22.4303,548.6950
3.2V_1.28Hz,1.2800,10.9462,380.3177
3.2V_1.28Hz,1.2800,26.7522,409.9248
3.2V_1.28Hz,1.2800,12.9915,388.4507
3.2V_1.28Hz,1.2800,9.7066,397.0748
3.2V_1.28Hz,1.2800,12.5913,446.1844
3.2V_1.28Hz,1.2800,14.0614,439.8413
3.2V_1.28Hz,1.2800,22.5146,511.0937
3.2V_1.28Hz,1.2800,26.1131,562.5548
3.2V_1.28Hz,1.2800,23.0825,526.1012
3.2V_1.28Hz,1.2800,24.3497,695.2968
3.2V_1.28Hz,1.2800,11.5764,439.4138
3.2V_1.28Hz,1.2800,15.6169,456.8861
3.2V_1.28Hz,1.2800,-0.8410,266.0228
3.2V_1.28Hz,1.2800,16.3831,444.9568
3.2V_1.28Hz,1.2800,25.8872,549.0503
3.2V_1.28Hz,1.2800,19.4019,506.2690
3.2V_1.28Hz,1.2800,24.5193,523.5996
3.2V_1.28Hz,1.2800,26.4546,572.4670
3.2V_1.28Hz,1.2800,25.7876,531.7494
3.2V_1.28Hz,1.2800,36.2109,512.2345
3.2V_1.28Hz,1.2800,0.7786,366.3679
3.2V_1.29Hz,1.2900,-28.7775,-235.7711
3.2V_1.29Hz,1.2900,-25.5643,-279.4662
3.2V_1.29Hz,1.2900,-20.1726,-552.1954
3.2V_1.29Hz,1.2900,-22.4736,-298.0362
3.2V_1.29Hz,1.2900,-29.7092,-238.8145
3.2V_1.29Hz,1.2900,-29.4240,-231.5932
3.2V_1.29Hz,1.2900,-26.6182,-252.2302
3.2V_1.29Hz,1.2900,-23.3062,-290.0571
3.2V_1.29Hz,1.2900,-27.0392,-271.9045
3.2V_1.29Hz,1.2900,-28.0254,-272.1892
3.2V_1.29Hz,1.2900,-26.7123,-281.2846
3.2V_1.29Hz,1.2900,-25.9923,-307.7417
3.2V_1.29Hz,1.2900,-28.2672,-266.2310
3.2V_1.29Hz,1.2900,-27.1485,-279.1259
3.2V_1.29Hz,1.2900,-27.0469,-301.8354
3.2V_1.29Hz,1.2900,-29.2687,-266.6514
3.2V_1.29Hz,1.2900,-26.5264,-287.7660
3.2V_1.29Hz,1.2900,-15.7070,-554.9825
3.2V_1.29Hz,1.2900,-19.0316,-344.3498
3.2V_1.29Hz,1.2900,-19.7849,-444.7067
3.2V_1.29Hz,1.2900,-25.3933,-336.0320
3.2V_1.29Hz,1.2900,-31.7579,-246.8014
3.2V_1.29Hz,1.2900,-28.2598,-248.2395
3.2V_1.29Hz,1.2900,-29.5725,-270.1031
3.2V_1.29Hz,1.2900,-28.7563,-272.3839
3.2V_1.29Hz,1.2900,-28.6775,-281.8522
3.2V_1.29Hz,1.2900,-25.5314,-310.3364
3.2V_1.29Hz,1.2900,-26.6671,-303.7767
3.2V_1.29Hz,1.2900,-28.5070,-272.4606
3.2V_1.29Hz,1.2900,-27.3215,-289.7195
3.2V_1.29Hz,1.2900,-21.0055,-533.3917
3.2V_1.29Hz,1.2900,-26.9146,-261.7540
3.2V_1.29Hz,1.2900,-30.0899,-265.0795
3.2V_1.29Hz,1.2900,-29.2650,-262.8231
3.2V_1.29Hz,1.2900,-26.0384,-293.6179
3.2V_1.29Hz,1.2900,-24.1358,-330.4908
3.2V_1.29Hz,1.2900,-27.8570,-284.3656
3.2V_1.29Hz,1.2900,-27.9844,-282.8308
3.2V_1.29Hz,1.2900,-26.5261,-288.8342
3.2V_1.29Hz,1.2900,-21.1268,-466.5147
3.2V_1.29Hz,1.2900,-27.2033,-270.5744
3.2V_1.29Hz,1.2900,-26.5368,-294.4179
3.2V_1.29Hz,1.2900,-14.1485,-590.4457
3.2V_1.29Hz,1.2900,-23.6083,-330.1257
3.2V_1.29Hz,1.2900,-31.9874,-228.6971
3.2V_1.29Hz,1.2900,-28.6210,-276.3634
3.2V_1.29Hz,1.2900,-27.5487,-297.1541
3.2V_1.29Hz,1.2900,-24.3286,-384.6844
3.2V_1.29Hz,1.2900,-27.2440,-282.5180
3.2V_1.29Hz,1.2900,-25.1959,-302.9002
3.2V_1.29Hz,1.2900,-24.0459,-408.8108
3.2V_1.29Hz,1.2900,-10.0650,-168.5641
3.2V_1.29Hz,1.2900,-15.7934,-206.6195
3.2V_1.29Hz,1.2900,-20.1775,-337.0844
3.2V_1.29Hz,1.2900,-12.3153,-430.8726
3.2V_1.29Hz,1.2900,-15.8836,-336.6979
3.2V_1.29Hz,1.2900,-25.4712,-392.5829
3.2V_1.29Hz,1.2900,-18.4618,-446.3197
3.2V_1.29Hz,1.2900,-27.8565,-273.1085
3.2V_1.29Hz,1.2900,-32.1348,-235.4176
3.2V_1.29Hz,1.2900,-27.6460,-286.8124
3.2V_1.29Hz,1.2900,-26.2767,-296.7008
3.2V_1.29Hz,1.2900,-21.7523,-502.0202
3.2V_1.29Hz,1.2900,-26.3598,-261.1297
3.2V_1.29Hz,1.2900,-24.7960,-301.2927
3.2V_1.29Hz,1.2900,-17.5787,-584.8703
3.2V_1.29Hz,1.2900,-23.5550,-277.3856
3.2V_1.29Hz,1.2900,-24.8120,-479.0761
3.2V_1.29Hz,1.2900,-24.9443,-263.1306
3.2V_1.29Hz,1.2900,-26.3765,-377.1181
3.2V_1.29Hz,1.2900,-27.1886,-286.8976
3.2V_1.29Hz,1.2900,-25.3869,-299.1919
3.2V_1.29Hz,1.2900,-15.6180,-614.2349
3.2V_1.29Hz,1.2900,-25.0480,-273.4714
3.2V_1.29Hz,1.2900,-25.1455,-425.3483
3.2V_1.29Hz,1.2900,-27.3417,-260.5664
3.2V_1.29Hz,1.2900,-27.7283,-285.0209
3.2V_1.29Hz,1.2900,-26.6737,-340.1871
3.2V_1.29Hz,1.2900,-27.8278,-274.0479
3.2V_1.29Hz,1.2900,-27.1530,-282.6350
3.2V_1.29Hz,1.2900,-24.5690,-326.6993
3.2V_1.29Hz,1.2900,-26.8131,-301.4083
3.2V_1.29Hz,1.2900,-28.1078,-282.6637
3.2V_1.29Hz,1.2900,-26.1843,-303.2623
3.2V_1.29Hz,1.2900,-27.4597,-295.5990
3.2V_1.29Hz,1.2900,-27.2115,-303.5216
3.2V_1.29Hz,1.2900,-28.2066,-294.4048
3.2V_1.29Hz,1.2900,-25.7582,-366.3297
3.2V_1.29Hz,1.2900,-27.7959,-272.7191
3.2V_1.29Hz,1.2900,-26.7866,-295.5919
3.2V_1.29Hz,1.2900,-24.1227,-436.3446
3.2V_1.29Hz,1.2900,-28.5932,-255.5697
3.2V_1.29Hz,1.2900,-26.6839,-286.8690
3.2V_1.29Hz,1.2900,-23.5562,-395.6853
3.2V_1.29Hz,1.2900,-27.7674,-264.7845
3.2V_1.29Hz,1.2900,-25.9100,-274.8444
3.2V_1.29Hz,1.2900,-26.1291,-296.8892
3.2V_1.29Hz,1.2900,-27.1586,-282.1950
3.2V_1.29Hz,1.2900,-24.2824,-321.2516
3.2V_1.29Hz,1.2900,-24.9735,-319.4809
3.2V_1.29Hz,1.2900,-26.5620,-271.2747
3.2V_1.29Hz,1.2900,-25.1532,-308.7602
3.2V_1.29Hz,1.2900,-23.0850,-475.6981
3.2V_1.29Hz,1.2900,-27.4935,-271.8361
3.2V_1.29Hz,1.2900,-27.1791,-274.0664
3.2V_1.29Hz,1.2900,-26.1786,-307.3764
3.2V_1.29Hz,1.2900,-27.7403,-283.7113
3.2V_1.29Hz,1.2900,-27.5500,-285.5026
3.2V_1.29Hz,1.2900,-24.6380,-323.0859
3.2V_1.29Hz,1.2900,-30.6985,-245.3358
3.2V_1.29Hz,1.2900,-29.4224,-278.7022
3.2V_1.29Hz,1.2900,-26.4473,-302.8802
3.2V_1.29Hz,1.2900,-17.4324,-603.0700
3.2V_1.29Hz,1.2900,-23.6784,-285.7765
3.2V_1.29Hz,1.2900,-31.0228,-292.8108
3.2V_1.29Hz,1.2900,-29.5117,-261.1651
3.2V_1.29Hz,1.2900,-28.7768,-274.9557
3.2V_1.29Hz,1.2900,-26.3383,-308.1068
3.2V_1.29Hz,1.2900,-25.9509,-322.1878
3.2V_1.29Hz,1.2900,-28.6907,-272.6233
3.2V_1.29Hz,1.2900,-27.0752,-296.6663
3.2V_1.29Hz,1.2900,-20.1407,-548.6347
3.2V_1.29Hz,1.2900,-27.3050,-256.5385
3.2V_1.29Hz,1.2900,-28.1298,-318.7199
3.2V_1.29Hz,1.2900,-27.8424,-277.7793
3.2V_1.29Hz,1.2900,-26.5469,-279.2503
3.2V_1.29Hz,1.2900,-25.9879,-312.3799
3.2V_1.29Hz,1.2900,-29.9654,-253.3676
3.2V_1.29Hz,1.2900,-25.9136,-293.5407
3.2V_1.29Hz,1.2900,-24.3241,-293.8651
3.2V_1.29Hz,1.2900,-9.4739,-452.0823
3.2V_1.29Hz,1.2900,-25.4020,-367.0814
3.2V_1.29Hz,1.2900,-7.0104,-446.9947
3.2V_1.29Hz,1.2900,-20.7596,-433.6544
3.2V_1.29Hz,1.2900,-31.7071,-223.4095
3.2V_1.29Hz,1.2900,-26.9442,-277.7967
3.2V_1.29Hz,1.2900,-25.7337,-341.9557
3.2V_1.29Hz,1.2900,-27.7762,-273.3035
3.2V_1.29Hz,1.2900,-27.8510,-280.3884
3.2V_1.29Hz,1.2900,-27.1438,-271.7648
3.2V_1.29Hz,1.2900,-23.4355,-296.4790
3.2V_1.29Hz,1.2900,-27.1601,-305.5076
3.2V_1.29Hz,1.2900,-29.7001,-263.5634
3.2V_1.29Hz,1.2900,-27.6438,-281.0024
3.2V_1.29Hz,1.2900,-28.3221,-281.8048
3.2V_1.29Hz,1.2900,-27.1264,-298.1372
3.2V_1.29Hz,1.2900,-28.4134,-266.1192
3.2V_1.29Hz,1.2900,-28.3536,-284.6364
3.2V_1.29Hz,1.2900,-24.2448,-415.1170
3.2V_1.29Hz,1.2900,-29.7782,-264.9946
3.2V_1.29Hz,1.2900,-26.4250,-274.3431
3.2V_1.29Hz,1.2900,-25.0999,-469.8960
3.2V_1.29Hz,1.2900,-27.6755,-261.3762
3.2V_1.29Hz,1.2900,-27.7637,-341.8128
3.2V_1.29Hz,1.2900,-29.6266,-254.0107
3.2V_1.29Hz,1.2900,-25.3645,-282.8210
3.2V_1.29Hz,1.2900,-17.1949,-579.2154
3.2V_1.29Hz,1.2900,-15.6847,-473.5666
3.2V_1.30Hz,1.3000,-40.4812,-220.2111
3.2V_1.30Hz,1.3000,-45.3714,-261.0812
3.2V_1.30Hz,1.3000,-41.0207,-280.6128
3.2V_1.30Hz,1.3000,-44.0999,-247.5993
3.2V_1.30Hz,1.3000,-43.1028,-256.5026
3.2V_1.30Hz,1.3000,-42.2842,-238.5837
3.2V_1.30Hz,1.3000,-44.0692,-244.1124
3.2V_1.30Hz,1.3000,-42.5918,-281.8669
3.2V_1.30Hz,1.3000,-43.5741,-250.7360
3.2V_1.30Hz,1.3000,-39.8179,-245.5268
3.2V_1.30Hz,1.3000,-43.2830,-249.5404
3.2V_1.30Hz,1.3000,-43.3215,-288.1010
3.2V_1.30Hz,1.3000,-43.0087,-251.5115
3.2V_1.30Hz,1.3000,-46.2633,-276.7855
3.2V_1.30Hz,1.3000,-44.0866,-290.8781
3.2V_1.30Hz,1.3000,-43.4196,-247.0568
3.2V_1.30Hz,1.3000,-45.2561,-273.5575
3.2V_1.30Hz,1.3000,-44.0595,-283.5998
3.2V_1.30Hz,1.3000,-42.2752,-255.0824
3.2V_1.30Hz,1.3000,-45.0194,-277.9911
3.2V_1.30Hz,1.3000,-43.9929,-274.6710
3.2V_1.30Hz,1.3000,-46.4451,-272.5489
3.2V_1.30Hz,1.3000,-44.0206,-288.6062
3.2V_1.30Hz,1.3000,-44.1168,-238.6025
3.2V_1.30Hz,1.3000,-45.3931,-276.2031
3.2V_1.30Hz,1.3000,-44.7115,-282.2349
3.2V_1.30Hz,1.3000,-42.8933,-270.9382
3.2V_1.30Hz,1.3000,-45.1431,-286.4521
3.2V_1.30Hz,1.3000,-42.9180,-281.1041
3.2V_1.30Hz,1.3000,-42.9143,-266.0617
3.2V_1.30Hz,1.3000,-45.3273,-281.5520
3.2V_1.30Hz,1.3000,-43.0573,-293.4615
3.2V_1.30Hz,1.3000,-41.3606,-261.2181
3.2V_1.30Hz,1.3000,-39.9107,-247.7738
3.2V_1.30Hz,1.3000,-45.1189,-259.5064
3.2V_1.30Hz,1.3000,-44.5862,-287.2790
3.2V_1.30Hz,1.3000,-42.2147,-263.0625
3.2V_1.30Hz,1.3000,-44.1896,-290.9389
3.2V_1.30Hz,1.3000,-43.3198,-280.7809
3.2V_1.30Hz,1.3000,-43.6237,-272.6090
3.2V_1.30Hz,1.3000,-45.1078,-282.1583
3.2V_1.30Hz,1.3000,-43.5977,-291.7251
3.2V_1.30Hz,1.3000,-42.7310,-286.1882
3.2V_1.30Hz,1.3000,-41.3120,-243.8479
3.2V_1.30Hz,1.3000,-45.0310,-264.5729
3.2V_1.30Hz,1.3000,-44.8256,-260.4636
3.2V_1.30Hz,1.3000,-46.4761,-287.9640
3.2V_1.30Hz,1.3000,-44.4683,-299.3313
3.2V_1.30Hz,1.3000,-43.8750,-264.4335
3.2V_1.30Hz,1.3000,-41.8949,-235.4246
3.2V_1.30Hz,1.3000,-47.1396,-262.7642
3.2V_1.30Hz,1.3000,-46.2329,-279.3119
3.2V_1.30Hz,1.3000,-44.4806,-278.7359
3.2V_1.30Hz,1.3000,-43.8072,-273.6579
3.2V_1.30Hz,1.3000,-44.9065,-283.9219
3.2V_1.30Hz,1.3000,-44.2435,-283.3199
3.2V_1.30Hz,1.3000,-44.2541,-261.1554
3.2V_1.30Hz,1.3000,-46.0596,-284.2762
3.2V_1.30Hz,1.3000,-44.0246,-294.7595
3.2V_1.30Hz,1.3000,-43.7546,-310.6371
3.2V_1.30Hz,1.3000,-40.4823,-424.4341
3.2V_1.30Hz,1.3000,-48.1526,-310.1633
3.2V_1.30Hz,1.3000,-40.2406,-248.7100
3.2V_1.30Hz,1.3000,-46.5102,-253.8845
3.2V_1.30Hz,1.3000,-45.5263,-294.8827
3.2V_1.30Hz,1.3000,-43.8713,-254.9993
3.2V_1.30Hz,1.3000,-39.5123,-246.9633
3.2V_1.30Hz,1.3000,-46.8228,-258.5049
3.2V_1.30Hz,1.3000,-44.7950,-285.6824
3.2V_1.30Hz,1.3000,-44.4896,-276.9744
3.2V_1.30Hz,1.3000,-44.2560,-284.7808
3.2V_1.30Hz,1.3000,-43.2310,-272.3998
3.2V_1.30Hz,1.3000,-45.7000,-280.5688
3.2V_1.30Hz,1.3000,-45.1303,-294.2501
3.2V_1.30Hz,1.3000,-43.0872,-260.2087
3.2V_1.30Hz,1.3000,-45.1149,-284.5392
3.2V_1.30Hz,1.3000,-45.3056,-287.6189
3.2V_1.30Hz,1.3000,-44.8095,-259.8185
3.2V_1.30Hz,1.3000,-42.6650,-245.6361
3.2V_1.30Hz,1.3000,-46.4121,-256.0934
3.2V_1.30Hz,1.3000,-46.1271,-270.5428
3.2V_1.30Hz,1.3000,-45.4584,-292.1760
3.2V_1.30Hz,1.3000,-43.5738,-250.0205
3.2V_1.30Hz,1.3000,-45.5035,-275.7504
3.2V_1.30Hz,1.3000,-45.6217,-278.9917
3.2V_1.30Hz,1.3000,-44.6071,-267.3001
3.2V_1.30Hz,1.3000,-46.6523,-286.1045
3.2V_1.30Hz,1.3000,-45.1925,-278.1753
3.2V_1.30Hz,1.3000,-45.8840,-285.2349
3.2V_1.30Hz,1.3000,-45.2115,-280.0672
3.2V_1.30Hz,1.3000,-45.8204,-278.9990
3.2V_1.30Hz,1.3000,-45.5214,-281.5409
3.2V_1.30Hz,1.3000,-43.5102,-267.0396
3.2V_1.30Hz,1.3000,-46.2532,-275.1403
3.2V_1.30Hz,1.3000,-45.9710,-285.0578
3.2V_1.30Hz,1.3000,-44.5540,-274.0771
3.2V_1.30Hz,1.3000,-44.0648,-288.7958
3.2V_1.30Hz,1.3000,-43.4498,-258.5983
3.2V_1.30Hz,1.3000,-44.7333,-284.3556
3.2V_1.30Hz,1.3000,-43.2106,-282.8593
3.2V_1.30Hz,1.3000,-43.3940,-252.1982
3.2V_1.30Hz,1.3000,-44.9702,-250.8004
3.2V_1.30Hz,1.3000,-42.4935,-274.0145
3.2V_1.30Hz,1.3000,-44.7295,-261.3691
3.2V_1.30Hz,1.3000,-44.4305,-244.5613
3.2V_1.30Hz,1.3000,-41.4421,-255.8730
3.2V_1.30Hz,1.3000,-46.2871,-239.8451
3.2V_1.30Hz,1.3000,-43.9428,-279.9614
3.2V_1.30Hz,1.3000,-44.4935,-252.9476
3.2V_1.30Hz,1.3000,-45.1525,-277.0933
3.2V_1.30Hz,1.3000,-44.8765,-280.7826
3.2V_1.30Hz,1.3000,-42.9144,-250.1189
3.2V_1.30Hz,1.3000,-44.3951,-264.3893
3.2V_1.30Hz,1.3000,-45.8848,-232.6939
3.2V_1.30Hz,1.3000,-45.7523,-277.7580
3.2V_1.30Hz,1.3000,-46.0493,-284.2901
3.2V_1.30Hz,1.3000,-44.5893,-274.9874
3.2V_1.30Hz,1.3000,-46.0656,-287.1690
3.2V_1.30Hz,1.3000,-44.0110,-278.5103
3.2V_1.30Hz,1.3000,-46.3979,-282.7450
3.2V_1.30Hz,1.3000,-46.2790,-289.4291
3.2V_1.30Hz,1.3000,-44.6601,-262.4829
3.2V_1.30Hz,1.3000,-46.6513,-282.9738
3.2V_1.30Hz,1.3000,-45.6154,-288.7149
3.2V_1.30Hz,1.3000,-43.7715,-278.5537
3.2V_1.30Hz,1.3000,-45.0782,-290.7625
3.2V_1.30Hz,1.3000,-42.8893,-263.5678
3.2V_1.30Hz,1.3000,-46.3907,-289.4917
3.2V_1.31Hz,1.3100,-60.3552,227.9631
3.2V_1.31Hz,1.3100,-56.5121,340.0746
3.2V_1.31Hz,1.3100,-51.8171,303.5248
3.2V_1.31Hz,1.3100,-63.5592,160.5865
3.2V_1.31Hz,1.3100,-52.8414,302.1107
3.2V_1.31Hz,1.3100,-59.7994,259.7315
3.2V_1.31Hz,1.3100,-54.6226,354.3143
3.2V_1.31Hz,1.3100,-53.3453,318.6942
3.2V_1.31Hz,1.3100,-63.1064,221.5157
3.2V_1.31Hz,1.3100,-60.6985,285.1363
3.2V_1.31Hz,1.3100,-50.9989,312.3125
3.2V_1.31Hz,1.3100,-65.2975,152.5815
3.2V_1.31Hz,1.3100,-49.3248,318.8372
3.2V_1.31Hz,1.3100,-59.5031,291.8094
3.2V_1.31Hz,1.3100,-56.7210,358.3869
3.2V_1.31Hz,1.3100,-51.2508,311.2100
3.2V_1.31Hz,1.3100,-55.1634,312.8356
3.2V_1.31Hz,1.3100,-61.3469,301.0546
3.2V_1.31Hz,1.3100,-53.1397,346.0527
3.2V_1.31Hz,1.3100,-56.3761,315.6823
3.2V_1.31Hz,1.3100,-59.1089,301.1962
3.2V_1.31Hz,1.3100,-50.4347,327.8993
3.2V_1.31Hz,1.3100,-66.6852,114.5940
3.2V_1.31Hz,1.3100,-53.0678,324.5791
3.2V_1.31Hz,1.3100,-55.1962,328.8455
3.2V_1.31Hz,1.3100,-53.0201,330.3690
3.2V_1.31Hz,1.3100,-61.9081,192.7504
3.2V_1.31Hz,1.3100,-53.7618,354.3232
3.2V_1.31Hz,1.3100,-52.0524,304.7441
3.2V_1.31Hz,1.3100,-65.3534,137.2195
3.2V_1.31Hz,1.3100,-48.0715,291.0245
3.2V_1.31Hz,1.3100,-63.8801,178.9464
3.2V_1.31Hz,1.3100,-50.6973,314.3453
3.2V_1.31Hz,1.3100,-63.8297,197.0265
3.2V_1.31Hz,1.3100,-60.4040,291.0266
3.2V_1.31Hz,1.3100,-49.7291,289.0816
3.2V_1.31Hz,1.3100,-61.4978,181.3247
3.2V_1.31Hz,1.3100,-67.6824,184.8432
3.2V_1.31Hz,1.3100,-56.4279,144.8116
3.2V_1.31Hz,1.3100,-39.0434,-119.8125
3.2V_1.31Hz,1.3100,-60.0794,113.7502
3.2V_1.31Hz,1.3100,-58.9797,43.8384
3.2V_1.31Hz,1.3100,-37.2581,209.9693
3.2V_1.31Hz,1.3100,-61.1428,51.2336
3.2V_1.31Hz,1.3100,-50.0922,62.1636
3.2V_1.31Hz,1.3100,-39.3869,-56.1211
3.2V_1.31Hz,1.3100,-57.7524,121.2513
3.2V_1.31Hz,1.3100,-62.6730,91.5431
3.2V_1.31Hz,1.3100,-44.8973,312.9620
3.2V_1.31Hz,1.3100,-45.1897,-38.4233
3.2V_1.31Hz,1.3100,-61.8390,150.1292
3.2V_1.31Hz,1.3100,-58.7234,145.2889
3.2V_1.31Hz,1.3100,-46.8411,273.5154
3.2V_1.31Hz,1.3100,-57.1295,329.6521
3.2V_1.31Hz,1.3100,-48.9091,317.3851
3.2V_1.31Hz,1.3100,-56.4537,293.9452
3.2V_1.31Hz,1.3100,-58.9337,308.2194
3.2V_1.31Hz,1.3100,-50.4726,318.4734
3.2V_1.31Hz,1.3100,-60.1484,250.0439
3.2V_1.31Hz,1.3100,-55.6751,334.3986
3.2V_1.31Hz,1.3100,-52.3207,316.0440
3.2V_1.31Hz,1.3100,-55.3634,324.9271
3.2V_1.31Hz,1.3100,-52.3587,337.5537
3.2V_1.31Hz,1.3100,-53.0276,327.3863
3.2V_1.31Hz,1.3100,-53.5178,322.9157
3.2V_1.31Hz,1.3100,-53.5419,340.4457
3.2V_1.31Hz,1.3100,-51.6407,312.7516
3.2V_1.31Hz,1.3100,-58.8745,269.7298
3.2V_1.31Hz,1.3100,-57.4179,325.1030
3.2V_1.31Hz,1.3100,-50.0472,303.1350
3.2V_1.31Hz,1.3100,-61.8197,199.3867
3.2V_1.31Hz,1.3100,-50.7936,345.3158
3.2V_1.31Hz,1.3100,-52.2281,321.2484
3.2V_1.31Hz,1.3100,-53.2596,318.1373
3.2V_1.31Hz,1.3100,-53.8378,328.2502
3.2V_1.31Hz,1.3100,-51.7454,325.9854
3.2V_1.31Hz,1.3100,-53.6241,312.1230
3.2V_1.31Hz,1.3100,-53.7536,343.9674
3.2V_1.31Hz,1.3100,-49.0338,302.5726
3.2V_1.31Hz,1.3100,-54.7271,320.8368
3.2V_1.31Hz,1.3100,-54.2539,355.9685
3.2V_1.31Hz,1.3100,-50.7946,307.3291
3.2V_1.31Hz,1.3100,-57.2788,303.1227
3.2V_1.32Hz,1.3200,-18.4431,63.5477
3.2V_1.32Hz,1.3200,15.8700,-240.9068
3.2V_1.32Hz,1.3200,27.8468,-52.5476
3.2V_1.32Hz,1.3200,-12.7699,-229.1509
3.2V_1.32Hz,1.3200,24.1331,-215.4626
3.2V_1.32Hz,1.3200,11.1698,27.9905
3.2V_1.32Hz,1.3200,-12.3209,-69.0085
3.2V_1.32Hz,1.3200,15.7447,-263.2967
3.2V_1.32Hz,1.3200,21.3747,-382.8403
3.2V_1.32Hz,1.3200,-8.1856,92.2407
3.2V_1.32Hz,1.3200,15.8943,-282.3941
3.2V_1.32Hz,1.3200,26.1531,-234.9624
3.2V_1.32Hz,1.3200,-6.5705,-374.3772
3.2V_1.32Hz,1.3200,5.4110,-596.1447
3.2V_1.32Hz,1.3200,11.1780,-585.6264
3.2V_1.32Hz,1.3200,18.4241,-642.5073
3.2V_1.32Hz,1.3200,27.1785,-571.6911
3.2V_1.32Hz,1.3200,26.2603,-572.4601
3.2V_1.32Hz,1.3200,19.2588,-632.6790
3.2V_1.32Hz,1.3200,28.7412,-568.9512
3.2V_1.32Hz,1.3200,33.3783,-529.0163
3.2V_1.32Hz,1.3200,13.0656,-591.4206
3.2V_1.32Hz,1.3200,14.3001,-613.3067
